"Utbildning","Arbsektor","COUNT","Andel","Lön"
"Jurist","Offentlig",80,1.35066689177782,"28000-28999"
"Jurist","Offentlig",204,3.44420057403343,"29000-29999"
"Jurist","Offentlig",128,2.1610670268445,"30000-30999"
"Jurist","Offentlig",102,1.72210028701671,"31000-31999"
"Jurist","Offentlig",117,1.97535032922506,"32000-32999"
"Jurist","Offentlig",153,2.58315043052507,"33000-33999"
"Jurist","Offentlig",166,2.80263380043897,"34000-34999"
"Jurist","Offentlig",179,3.02211717035286,"35000-35999"
"Jurist","Offentlig",174,2.93770048961675,"36000-36999"
"Jurist","Offentlig",225,3.79875063312511,"37000-37999"
"Jurist","Offentlig",204,3.44420057403343,"38000-38999"
"Jurist","Offentlig",187,3.15718385953064,"39000-39999"
"Jurist","Offentlig",198,3.34290055715009,"40000-40999"
"Jurist","Offentlig",187,3.15718385953064,"41000-41999"
"Jurist","Offentlig",186,3.14030052338342,"42000-42999"
"Jurist","Offentlig",164,2.76886712814452,"43000-43999"
"Jurist","Offentlig",178,3.00523383420564,"44000-44999"
"Jurist","Offentlig",175,2.95458382576397,"45000-45999"
"Jurist","Offentlig",156,2.63380043896674,"46000-46999"
"Jurist","Offentlig",169,2.85328380888063,"47000-47999"
"Jurist","Offentlig",182,3.07276717879453,"48000-48999"
"Jurist","Offentlig",137,2.31301705216951,"49000-49999"
"Jurist","Offentlig",167,2.81951713658619,"50000-50999"
"Jurist","Offentlig",128,2.1610670268445,"51000-51999"
"Jurist","Offentlig",112,1.89093364848894,"52000-52999"
"Jurist","Offentlig",80,1.35066689177782,"53000-53999"
"Jurist","Offentlig",100,1.68833361472227,"54000-54999"
"Jurist","Offentlig",107,1.80651696775283,"55000-55999"
"Jurist","Offentlig",59,0.996116832686139,"56000-56999"
"Jurist","Offentlig",77,1.30001688333615,"57000-57999"
"Jurist","Offentlig",75,1.2662502110417,"58000-58999"
"Jurist","Offentlig",63,1.06365017727503,"59000-59999"
"Jurist","Offentlig",73,1.23248353874726,"60000-60999"
"Jurist","Offentlig",40,0.675333445888908,"61000-61999"
"Jurist","Offentlig",59,0.996116832686139,"62000-62999"
"Jurist","Offentlig",72,1.21560020260003,"63000-63999"
"Jurist","Offentlig",73,1.23248353874726,"64000-64999"
"Jurist","Offentlig",77,1.30001688333615,"65000-65999"
"Jurist","Offentlig",68,1.14806685801114,"66000-66999"
"Jurist","Offentlig",78,1.31690021948337,"67000-67999"
"Jurist","Offentlig",64,1.08053351342225,"68000-68999"
"Jurist","Offentlig",45,0.759750126625021,"69000-69999"
"Jurist","Offentlig",67,1.13118352186392,"70000-70999"
"Jurist","Offentlig",37,0.62468343744724,"71000-71999"
"Jurist","Offentlig",30,0.506500084416681,"72000-72999"
"Jurist","Offentlig",20,0.337666722944454,"73000-73999"
"Jurist","Offentlig",20,0.337666722944454,"74000-74999"
"Jurist","Offentlig",21,0.354550059091676,"75000-75999"
"Jurist","Offentlig",23,0.388316731386122,"76000-76999"
"Jurist","Offentlig",19,0.320783386797231,"77000-77999"
"Jurist","Offentlig",32,0.540266756711126,"78000-78999"
"Jurist","Offentlig",14,0.236366706061118,"79000-79999"
"Jurist","Offentlig",20,0.337666722944454,"80000-80999"
"Jurist","Offentlig",16,0.270133378355563,"81000-81999"
"Jurist","Offentlig",15,0.25325004220834,"82000-82999"
"Jurist","Offentlig",16,0.270133378355563,"83000-83999"
"Jurist","Offentlig",11,0.18571669761945,"84000-84999"
"Jurist","Offentlig",144,2.43120040520007,">=85000"
"Samhällsvetare","Privat",9,0.587467362924282,"< 25000"
"Samhällsvetare","Privat",5,0.326370757180157,"25000-25999"
"Samhällsvetare","Privat",9,0.587467362924282,"26000-26999"
"Samhällsvetare","Privat",10,0.652741514360313,"27000-27999"
"Samhällsvetare","Privat",19,1.2402088772846,"28000-28999"
"Samhällsvetare","Privat",21,1.37075718015666,"29000-29999"
"Samhällsvetare","Privat",35,2.2845953002611,"30000-30999"
"Samhällsvetare","Privat",25,1.63185378590078,"31000-31999"
"Samhällsvetare","Privat",46,3.00261096605744,"32000-32999"
"Samhällsvetare","Privat",28,1.82767624020888,"33000-33999"
"Samhällsvetare","Privat",31,2.02349869451697,"34000-34999"
"Samhällsvetare","Privat",41,2.67624020887728,"35000-35999"
"Samhällsvetare","Privat",37,2.41514360313316,"36000-36999"
"Samhällsvetare","Privat",40,2.61096605744125,"37000-37999"
"Samhällsvetare","Privat",39,2.54569190600522,"38000-38999"
"Samhällsvetare","Privat",44,2.87206266318538,"39000-39999"
"Samhällsvetare","Privat",48,3.1331592689295,"40000-40999"
"Samhällsvetare","Privat",34,2.21932114882507,"41000-41999"
"Samhällsvetare","Privat",43,2.80678851174935,"42000-42999"
"Samhällsvetare","Privat",45,2.93733681462141,"43000-43999"
"Samhällsvetare","Privat",48,3.1331592689295,"44000-44999"
"Samhällsvetare","Privat",39,2.54569190600522,"45000-45999"
"Samhällsvetare","Privat",33,2.15404699738903,"46000-46999"
"Samhällsvetare","Privat",39,2.54569190600522,"47000-47999"
"Samhällsvetare","Privat",39,2.54569190600522,"48000-48999"
"Samhällsvetare","Privat",33,2.15404699738903,"49000-49999"
"Samhällsvetare","Privat",48,3.1331592689295,"50000-50999"
"Samhällsvetare","Privat",46,3.00261096605744,"51000-51999"
"Samhällsvetare","Privat",31,2.02349869451697,"52000-52999"
"Samhällsvetare","Privat",27,1.76240208877285,"53000-53999"
"Samhällsvetare","Privat",25,1.63185378590078,"54000-54999"
"Samhällsvetare","Privat",33,2.15404699738903,"55000-55999"
"Samhällsvetare","Privat",31,2.02349869451697,"56000-56999"
"Samhällsvetare","Privat",22,1.43603133159269,"57000-57999"
"Samhällsvetare","Privat",20,1.30548302872063,"58000-58999"
"Samhällsvetare","Privat",24,1.56657963446475,"59000-59999"
"Samhällsvetare","Privat",27,1.76240208877285,"60000-60999"
"Samhällsvetare","Privat",10,0.652741514360313,"61000-61999"
"Samhällsvetare","Privat",21,1.37075718015666,"62000-62999"
"Samhällsvetare","Privat",17,1.10966057441253,"63000-63999"
"Samhällsvetare","Privat",13,0.848563968668407,"64000-64999"
"Samhällsvetare","Privat",20,1.30548302872063,"65000-65999"
"Samhällsvetare","Privat",13,0.848563968668407,"66000-66999"
"Samhällsvetare","Privat",12,0.783289817232376,"67000-67999"
"Samhällsvetare","Privat",16,1.0443864229765,"68000-68999"
"Samhällsvetare","Privat",6,0.391644908616188,"69000-69999"
"Samhällsvetare","Privat",17,1.10966057441253,"70000-70999"
"Samhällsvetare","Privat",14,0.913838120104439,"71000-71999"
"Samhällsvetare","Privat",15,0.97911227154047,"72000-72999"
"Samhällsvetare","Privat",14,0.913838120104439,"73000-73999"
"Samhällsvetare","Privat",15,0.97911227154047,"74000-74999"
"Samhällsvetare","Privat",17,1.10966057441253,"75000-75999"
