"Utbildning","Arbsektor","COUNT","Andel","Lön"
"enhetschef, gruppchef, första linjens chef","Offentlig",146,1.56938621949909,"65000-65999"
"enhetschef, gruppchef, första linjens chef","Offentlig",94,1.01042674406106,"66000-66999"
"enhetschef, gruppchef, första linjens chef","Offentlig",94,1.01042674406106,"67000-67999"
"enhetschef, gruppchef, första linjens chef","Offentlig",78,0.838439213157046,"68000-68999"
"enhetschef, gruppchef, första linjens chef","Offentlig",54,0.580457916801032,"69000-69999"
"enhetschef, gruppchef, första linjens chef","Offentlig",49,0.526711813393529,"70000-70999"
"enhetschef, gruppchef, första linjens chef","Offentlig",37,0.397721165215522,"71000-71999"
"enhetschef, gruppchef, första linjens chef","Offentlig",34,0.36547350317102,"72000-72999"
"enhetschef, gruppchef, första linjens chef","Offentlig",25,0.268730517037515,"73000-73999"
"enhetschef, gruppchef, första linjens chef","Offentlig",19,0.204235192948511,"74000-74999"
"enhetschef, gruppchef, första linjens chef","Offentlig",136,1.46189401268408,">=75000"
