"Utbildning","Arbsektor","COUNT","Andel","Lön"
"personalvetare","Privat",7,1.2589928057554,"26000-26999"
"personalvetare","Privat",13,2.33812949640288,"27000-27999"
"personalvetare","Privat",14,2.51798561151079,"28000-28999"
"personalvetare","Privat",8,1.43884892086331,"29000-29999"
"personalvetare","Privat",19,3.41726618705036,"30000-30999"
"personalvetare","Privat",12,2.15827338129496,"31000-31999"
"personalvetare","Privat",25,4.49640287769784,"32000-32999"
"personalvetare","Privat",14,2.51798561151079,"33000-33999"
"personalvetare","Privat",15,2.69784172661871,"34000-34999"
"personalvetare","Privat",21,3.77697841726619,"35000-35999"
"personalvetare","Privat",19,3.41726618705036,"36000-36999"
"personalvetare","Privat",18,3.23741007194245,"37000-37999"
"personalvetare","Privat",17,3.05755395683453,"38000-38999"
"personalvetare","Privat",17,3.05755395683453,"39000-39999"
"personalvetare","Privat",21,3.77697841726619,"40000-40999"
"personalvetare","Privat",19,3.41726618705036,"41000-41999"
"personalvetare","Privat",20,3.59712230215827,"42000-42999"
"personalvetare","Privat",12,2.15827338129496,"43000-43999"
"personalvetare","Privat",15,2.69784172661871,"44000-44999"
"personalvetare","Privat",13,2.33812949640288,"45000-45999"
"personalvetare","Privat",13,2.33812949640288,"46000-46999"
"personalvetare","Privat",9,1.61870503597122,"47000-47999"
"personalvetare","Privat",17,3.05755395683453,"48000-48999"
"personalvetare","Privat",9,1.61870503597122,"49000-49999"
"personalvetare","Privat",19,3.41726618705036,"50000-50999"
"personalvetare","Privat",10,1.79856115107914,"51000-51999"
"personalvetare","Privat",8,1.43884892086331,"52000-52999"
"personalvetare","Privat",13,2.33812949640288,"53000-53999"
"personalvetare","Privat",5,0.899280575539568,"54000-54999"
"personalvetare","Privat",9,1.61870503597122,"55000-55999"
"personalvetare","Privat",5,0.899280575539568,"56000-56999"
"personalvetare","Privat",8,1.43884892086331,"57000-57999"
"personalvetare","Privat",7,1.2589928057554,"58000-58999"
"personalvetare","Privat",7,1.2589928057554,"59000-59999"
"personalvetare","Privat",4,0.719424460431655,"60000-60999"
