"Utbildning","Arbsektor","COUNT","Andel","Lön"
"Jurist","Privat",50,1.47058823529412,"52000-52999"
"Jurist","Privat",47,1.38235294117647,"53000-53999"
"Jurist","Privat",57,1.67647058823529,"54000-54999"
"Jurist","Privat",87,2.55882352941176,"55000-55999"
"Jurist","Privat",52,1.52941176470588,"56000-56999"
"Jurist","Privat",42,1.23529411764706,"57000-57999"
"Jurist","Privat",42,1.23529411764706,"58000-58999"
"Jurist","Privat",29,0.852941176470588,"59000-59999"
"Jurist","Privat",84,2.47058823529412,"60000-60999"
"Jurist","Privat",38,1.11764705882353,"61000-61999"
"Jurist","Privat",51,1.5,"62000-62999"
"Jurist","Privat",43,1.26470588235294,"63000-63999"
"Jurist","Privat",32,0.941176470588235,"64000-64999"
"Jurist","Privat",45,1.32352941176471,"65000-65999"
"Jurist","Privat",40,1.17647058823529,"66000-66999"
"Jurist","Privat",45,1.32352941176471,"67000-67999"
"Jurist","Privat",30,0.882352941176471,"68000-68999"
"Jurist","Privat",28,0.823529411764706,"69000-69999"
"Jurist","Privat",54,1.58823529411765,"70000-70999"
"Jurist","Privat",23,0.676470588235294,"71000-71999"
"Jurist","Privat",39,1.14705882352941,"72000-72999"
"Jurist","Privat",30,0.882352941176471,"73000-73999"
"Jurist","Privat",38,1.11764705882353,"74000-74999"
"Jurist","Privat",39,1.14705882352941,"75000-75999"
"Jurist","Privat",24,0.705882352941176,"76000-76999"
"Jurist","Privat",22,0.647058823529412,"77000-77999"
"Jurist","Privat",23,0.676470588235294,"78000-78999"
"Jurist","Privat",16,0.470588235294118,"79000-79999"
"Jurist","Privat",48,1.41176470588235,"80000-80999"
"Jurist","Privat",14,0.411764705882353,"81000-81999"
"Jurist","Privat",25,0.735294117647059,"82000-82999"
"Jurist","Privat",20,0.588235294117647,"83000-83999"
"Jurist","Privat",15,0.441176470588235,"84000-84999"
"Jurist","Privat",24,0.705882352941176,"85000-85999"
"Jurist","Privat",20,0.588235294117647,"86000-86999"
"Jurist","Privat",10,0.294117647058824,"87000-87999"
"Jurist","Privat",17,0.5,"88000-88999"
"Jurist","Privat",17,0.5,"89000-89999"
"Jurist","Privat",27,0.794117647058823,"90000-90999"
"Jurist","Privat",14,0.411764705882353,"91000-91999"
"Jurist","Privat",16,0.470588235294118,"92000-92999"
"Jurist","Privat",13,0.382352941176471,"93000-93999"
"Jurist","Privat",4,0.117647058823529,"94000-94999"
"Jurist","Privat",16,0.470588235294118,"95000-95999"
"Jurist","Privat",8,0.235294117647059,"96000-96999"
"Jurist","Privat",11,0.323529411764706,"97000-97999"
"Jurist","Privat",12,0.352941176470588,"98000-98999"
"Jurist","Privat",6,0.176470588235294,"99000-99999"
"Jurist","Privat",23,0.676470588235294,"100000-100999"
"Jurist","Privat",11,0.323529411764706,"101000-101999"
"Jurist","Privat",8,0.235294117647059,"102000-102999"
"Jurist","Privat",7,0.205882352941176,"103000-103999"
"Jurist","Privat",9,0.264705882352941,"104000-104999"
"Jurist","Privat",9,0.264705882352941,"105000-105999"
"Jurist","Privat",3,0.088235294117647,"106000-106999"
"Jurist","Privat",4,0.117647058823529,"107000-107999"
"Jurist","Privat",10,0.294117647058824,"108000-108999"
"Jurist","Privat",6,0.176470588235294,"109000-109999"
"Jurist","Privat",9,0.264705882352941,"110000-110999"
"Jurist","Privat",4,0.117647058823529,"111000-111999"
"Jurist","Privat",2,0.058823529411765,"112000-112999"
"Jurist","Privat",7,0.205882352941176,"113000-113999"
"Jurist","Privat",3,0.088235294117647,"114000-114999"
"Jurist","Privat",3,0.088235294117647,"115000-115999"
"Jurist","Privat",2,0.058823529411765,"116000-116999"
"Jurist","Privat",3,0.088235294117647,"117000-117999"
"Jurist","Privat",4,0.117647058823529,"118000-118999"
"Jurist","Privat",5,0.147058823529412,"119000-119999"
"Jurist","Privat",96,2.82352941176471,">=120000"
"Jurist","Offentlig",7,0.125493008246683,"< 25000"
"Jurist","Offentlig",11,0.19720329867336,"25000-25999"
"Jurist","Offentlig",25,0.448189315166726,"26000-26999"
"Jurist","Offentlig",121,2.16923628540696,"27000-27999"
"Jurist","Offentlig",88,1.57762638938688,"28000-28999"
